Business Name,Phone,City,Niche,Has Website,Website Link,Google Maps Link,SERP Ranked,SERP Source
The one gym,7975969534,Hubli,Gyms,N,,https://www.google.com/maps/place/The+one+gym/data=!4m7!3m6!1s0x3bb8d11aca947cad:0x690e8aa25e7dfc00!8m2!3d15.3894397!4d75.0958484!16s%2Fg%2F11t2_4zvyk!19sChIJrXyUyhrRuDsRAPx9XqKKDmk?authuser=0&hl=en&rclk=1,N,
Thunder fitness,6363003715,Hubli,Gyms,N,,https://www.google.com/maps/place/Thunder+fitness/data=!4m7!3m6!1s0x3bb8d1ada7cab769:0x53695d46af51a3bf!8m2!3d15.3944221!4d75.0834487!16s%2Fg%2F11lrh5wyc7!19sChIJabfKp63RuDsRv6NRr0ZdaVM?authuser=0&hl=en&rclk=1,N,
R Club Fitness,9886378062,Hubli,Gyms,N,,https://www.google.com/maps/place/R+Club+Fitness/data=!4m7!3m6!1s0x3bb8d7244e54acf3:0x301ceab817f5b5d3!8m2!3d15.3654668!4d75.1085805!16s%2Fg%2F11g2jlht12!19sChIJ86xUTiTXuDsR07X1F7jqHDA?authuser=0&hl=en&rclk=1,N,
J K FITNESS FIRST,9742780986,Hubli,Gyms,N,,https://www.google.com/maps/place/J+K+FITNESS+FIRST/data=!4m7!3m6!1s0x3bb8d7dea985dae5:0xd82fc5465f12cdbc!8m2!3d15.3423472!4d75.1281479!16s%2Fg%2F11thh8ldfr!19sChIJ5dqFqd7XuDsRvM0SX0bFL9g?authuser=0&hl=en&rclk=1,N,
Manjula Yoga,9342829289,Hubli,Gyms,N,,https://www.google.com/maps/place/Manjula+Yoga/data=!4m7!3m6!1s0x3bb8d793f44a4b37:0x80b012457bf54c3a!8m2!3d15.3661099!4d75.118404!16s%2Fg%2F11ng6t7mdt!19sChIJN0tK9JPXuDsROkz1e0USsIA?authuser=0&hl=en&rclk=1,N,
Sattwam Physiotherapy Clinic and Fitness Studio,8310126083,Hubli,Gyms,N,,https://www.google.com/maps/place/Sattwam+Physiotherapy+Clinic+and+Fitness+Studio/data=!4m7!3m6!1s0x3bb8d6dbece24469:0x5dfe29d86ad304ca!8m2!3d15.3516022!4d75.1006175!16s%2Fg%2F11dym84l6q!19sChIJaUTi7NvWuDsRygTTatgp_l0?authuser=0&hl=en&rclk=1,N,
Y5 Yoga and wellness center,9019466966,Hubli,Gyms,N,,https://www.google.com/maps/place/Y5+Yoga+and+wellness+center/data=!4m7!3m6!1s0x3bb8d70b2268c557:0xca74c0940ca6d762!8m2!3d15.3608842!4d75.1020355!16s%2Fg%2F11y51gr40z!19sChIJV8VoIgvXuDsRYtemDJTAdMo?authuser=0&hl=en&rclk=1,N,
Muscle fitness,9108389470,Hubli,Gyms,N,,https://www.google.com/maps/place/Muscle+fitness/data=!4m7!3m6!1s0x3bb8d1d7b58f6113:0x21b553665d7d5b9a!8m2!3d15.3936443!4d75.081838!16s%2Fg%2F11vkqqv_gx!19sChIJE2GPtdfRuDsRmlt9XWZTtSE?authuser=0&hl=en&rclk=1,N,
K.G.N. Lucky Fitness Gym,8050161974,Hubli,Gyms,N,,https://www.google.com/maps/place/K.G.N.+Lucky+Fitness+Gym/data=!4m7!3m6!1s0x3bb8d76e7d0a89ef:0xd0dfa20ed22c7ff7!8m2!3d15.3389141!4d75.1375768!16s%2Fg%2F11c0qh_gl0!19sChIJ74kKfW7XuDsR938s0g6i39A?authuser=0&hl=en&rclk=1,N,
"Ozone Yoga, Acupressure, Hypnotherapy, Reiki, Holistic Center. Keshwapur, Hubli, India",9480555795,Hubli,Gyms,Y,https://sites.google.com/view/ozoneyogawellness,"https://www.google.com/maps/place/Ozone+Yoga,+Acupressure,+Hypnotherapy,+Reiki,+Holistic+Center.+Keshwapur,+Hubli,+India/data=!4m7!3m6!1s0x3bb8d74926aaaaab:0x78e45c2cd737c2eb!8m2!3d15.3578571!4d75.1489471!16s%2Fg%2F11ggbrwbx_!19sChIJq6qqJknXuDsR68I31yxc5Hg?authuser=0&hl=en&rclk=1",N,
Decathlon Sports - Hubli,8095055140,Hubli,Gyms,N,,https://www.google.com/maps/place/Decathlon+Sports+-+Hubli/data=!4m7!3m6!1s0x3bb8d6df28c11601:0xa0da5f3ad3ad9c2e!8m2!3d15.3506157!4d75.1049271!16s%2Fg%2F11bysjqzjy!19sChIJARbBKN_WuDsRLpyt0zpf2qA?authuser=0&hl=en&rclk=1,N,
Shrinivas Gastro liver clinic & Endoscopy center,7760992045,Hubli,Gyms,N,,https://www.google.com/maps/place/Shrinivas+Gastro+liver+clinic+%26+Endoscopy+center/data=!4m7!3m6!1s0x3bb8d7cbce1c4c2f:0xb162940645e3bbe9!8m2!3d15.3642332!4d75.1221801!16s%2Fg%2F11w9v10l2g!19sChIJL0wczsvXuDsR6bvjRQaUYrE?authuser=0&hl=en&rclk=1,N,
InterNational Gym(M.H),9741347500,Hubli,Gyms,N,,https://www.google.com/maps/place/InterNational+Gym%28M.H%29/data=!4m7!3m6!1s0x3bb8d76d4c3ae20b:0xf2130524879d44f8!8m2!3d15.3371221!4d75.1319832!16s%2Fg%2F11c488wwr0!19sChIJC-I6TG3XuDsR-ESdhyQFE_I?authuser=0&hl=en&rclk=1,N,
"The Fern Residency Hubballi, Series by Marriott",8364268300,Hubli,Gyms,N,,"https://www.google.com/maps/place/The+Fern+Residency+Hubballi,+Series+by+Marriott/data=!4m7!3m6!1s0x3bb8d77edc0f8555:0x4c31f16123cf155!8m2!3d15.351007!4d75.1271577!16s%2Fg%2F11rxyhw39d!19sChIJVYUP3H7XuDsRVfE8EhYfwwQ?authuser=0&hl=en&rclk=1",N,
Raj Sports,9448356277,Hubli,Gyms,N,,https://www.google.com/maps/place/Raj+Sports/data=!4m7!3m6!1s0x3bb8cd70176844d5:0xf3967b788e2009b5!8m2!3d15.3421084!4d75.1409105!16s%2Fg%2F1vxfym3t!19sChIJ1URoF3DNuDsRtQkgjnh7lvM?authuser=0&hl=en&rclk=1,N,
OXYGEN FITNESS & NUTRI HUB,MISSING,Hubli,Gyms,N,,https://www.google.com/maps/place/OXYGEN+FITNESS+%26+NUTRI+HUB/data=!4m7!3m6!1s0x3bb8d1e01133f207:0x5f969e7efd906e57!8m2!3d15.3953063!4d75.0779835!16s%2Fg%2F11q32f1k1_!19sChIJB_IzEeDRuDsRV26Q_X6ell8?authuser=0&hl=en&rclk=1,N,
ZECODE Hubballi,8828271686,Hubli,Gyms,N,,https://www.google.com/maps/place/ZECODE+Hubballi/data=!4m7!3m6!1s0x3bb8d70027ba38e5:0x3744df44ae79ec92!8m2!3d15.3625832!4d75.120097!16s%2Fg%2F11yhnvlz4h!19sChIJ5Ti6JwDXuDsRkux5rkTfRDc?authuser=0&hl=en&rclk=1,N,
The Bliss Spa @ Denissons,8362377777,Hubli,Gyms,N,,https://www.google.com/maps/place/The+Bliss+Spa+@+Denissons/data=!4m7!3m6!1s0x3bb8d7217364e293:0x4ef07612dd70a493!8m2!3d15.3491024!4d75.1120421!16s%2Fg%2F11c2n_0mj8!19sChIJk-JkcyHXuDsRk6Rw3RJ28E4?authuser=0&hl=en&rclk=1,N,
GOJU RYU KARATE CLASSES,MISSING,Hubli,Gyms,N,,https://www.google.com/maps/place/GOJU+RYU+KARATE+CLASSES/data=!4m7!3m6!1s0x3bb8d70e3d465e33:0x7e513b5638dea60b!8m2!3d15.3657087!4d75.109682!16s%2Fg%2F11px33yykn!19sChIJM15GPQ7XuDsRC6beOFY7UX4?authuser=0&hl=en&rclk=1,N,
Shrinivas Children’s Clinic,MISSING,Hubli,Gyms,N,,https://www.google.com/maps/place/Shrinivas+Children%E2%80%99s+Clinic/data=!4m7!3m6!1s0x3bb8d75d2de4a9e7:0xf813117c57ace0c5!8m2!3d15.3641591!4d75.1223043!16s%2Fg%2F11t2cfhw0y!19sChIJ56nkLV3XuDsRxeCsV3wRE_g?authuser=0&hl=en&rclk=1,N,
Joshi Adike Store,8044457236,Hubli,Gyms,N,,https://www.google.com/maps/place/Joshi+Adike+Store/data=!4m7!3m6!1s0x3bb8d7424128d33b:0xb8c7303c112a200a!8m2!3d15.3487941!4d75.1385818!16s%2Fg%2F1hfg46dpy!19sChIJO9MoQULXuDsRCiAqETwwx7g?authuser=0&hl=en&rclk=1,N,
NIHAL FITNESS GYM,MISSING,Hubli,Gyms,N,,https://www.google.com/maps/place/NIHAL+FITNESS+GYM/data=!4m7!3m6!1s0x3bb8d712476fd63d:0x1adce4e4fb48e311!8m2!3d15.3373648!4d75.1269221!16s%2Fg%2F11xrlkssz4!19sChIJPdZvRxLXuDsREeNI--Tk3Bo?authuser=0&hl=en&rclk=1,N,
the eternal gym hubli,7204616830,Hubli,Gyms,N,,https://www.google.com/maps/place/the+eternal+gym+hubli/data=!4m7!3m6!1s0x3bb8d98a6cdf06b7:0xc88ffc715746cabc!8m2!3d15.3670448!4d75.156365!16s%2Fg%2F11mcl08s0q!19sChIJtwbfbIrZuDsRvMpGV3H8j8g?authuser=0&hl=en&rclk=1,N,
