Business Name,Phone,City,Niche,Has Website,Website Link,Google Maps Link,SERP Ranked,SERP Source
HAEGL,7676348382,Hubli,Computer Training,Y,http://placements.haegl.in/,,N,
Gurukul Skills,9535971036,Hubli,Computer Training,Y,http://www.gurukulskills.com/,,N,
Saanvi Infotech,8095481266,Hubli,Computer Training,Y,https://sites.google.com/view/saanviinfotech/home,,N,
Anand Academy,9986601259,Hubli,JEE NEET Coaching,Y,http://www.anandacademy.com/,,N,
"Logic Computer Center, Dharwad",7829529043,Hubli,Computer Training,Y,https://www.justdial.com/Dharwad/Logic-Computer-Center-Opposite-Karishma-Hotel-Near-Toll-Naka-Dharwad-HO/0836PX836-X836-170905165733-L6B5_BZDET,,Y,Organic
BNS Tech Guru,8073719462,Hubli,Computer Training,N,,,N,
Sri Sai Mahaveer Learning Solution,8362375222,Hubli,Computer Training,N,,,N,
WinSoft Solutions,9980543806,Hubli,Computer Training,Y,http://www.winsoftinfosystem.com/,,N,
Mutturaj English 4 U,8904884654,Hubli,Computer Training,Y,http://me4u.co.in/,,N,
Renuka Education & Welfare Society – Skill Development Training Centre,8364056029,Hubli,Computer Training,Y,http://www.werenuka.in/,,N,
St. John's Polytechnic College,8362286174,Hubli,Computer Training,Y,http://www.stjohnspolytechnic.com/,,N,
Samarth Computer Training Center,7619371211,Hubli,Computer Training,Y,https://samarthcomputertc.odoo.com/,,N,
IBMR College,9945111232,Hubli,Computer Training,Y,https://www.ibmrcollege.com/,,N,
"DharwadHubballiTutor(Trading Classes,Web design and development, Digital Marketing, Data Science, Automation Testing)",9741237334,Hubli,Computer Training,Y,https://dharwadhubballitutor.com/,,N,
KLE Society PC Jabin Science College,8362372285,Hubli,Computer Training,Y,http://jabincollege.com/Default.aspx,,N,
GLOBAL INFOTECH - A Unit of ISCT GROUP,8362444249,Hubli,Computer Training,Y,http://www.isctonline.com/,,N,
iicreate Software Development and Training,7204766321,Hubli,Computer Training,Y,http://www.iicreate.live/,,N,
Renuka Education And Welfare Society,9916078770,Hubli,Computer Training,N,,,N,
Disha Computer Institute in Dharwad | Programming language | Coding Classes in Dharwad,9071024777,Hubli,Computer Training,Y,https://dishagroup.in/,,Y,GBP
MITRAS IT SOLUTIONS,9449059968,Hubli,Computer Training,N,,,N,
IBMR Business School I Top Mba College,9945111232,Hubli,Computer Training,Y,http://www.ibmr.edu.in/,,N,
Nexenstial LLP,7899874446,Hubli,Computer Training,Y,https://nexenstial.com/,,N,
Rabsons Info World Dharwad,9110679573,Hubli,Computer Training,Y,https://rabsons.edug.in/index,,N,
Skymount Institute,8970007777,Hubli,Computer Training,Y,http://www.skymount.in/,,N,
"Chetan Business School, Hubli",7337879532,Hubli,Computer Training,Y,https://chetanbschool.org/,,N,
InDataAi,6361212012,Hubli,Computer Training,Y,https://indataai.in/,,N,
ClickCrawl Media Pvt. Ltd.,9964182842,Hubli,Computer Training,Y,https://clickcrawl.net/,,N,
Code Pro Technologies - A Software Development Company,8105971019,Hubli,Computer Training,Y,https://www.alcodepro.com/,,N,
Apps Avenue,8123425381,Hubli,Computer Training,Y,https://appsavenue.in/,,N,
NVK’s INFOTECH,9108724999,Hubli,Computer Training,N,,,N,
SkillMotive Institute of spoken English & computer Class Dharwad,8660828280,Hubli,Computer Training,Y,https://www.theskillmotive.com/,,N,
SRI CHAITANYA TECHNO SCHOOL HUBLI,9901863566,Hubli,JEE NEET Coaching,Y,https://srichaitanyaschool.net/,,N,
KLE Institute of Technology,8362232681,Hubli,Computer Training,Y,https://www.kleit.ac.in/,,Y,Organic
COMTECH Education Centre,9480187617,Hubli,Computer Training,N,,,N,
PRESUL INFO TECH PVT LTD,8867275803,Hubli,Computer Training,Y,https://www.presulindia.com/,,N,
Government Polytechnic Hubli,8362277154,Hubli,Computer Training,Y,https://gpt.karnataka.gov.in/gpthubli/public/en,,N,
K.L.E Society's C.I.Munavalli Polytechnic,8362372204,Hubli,Computer Training,Y,http://www.klecimpoly.org/,,N,
Best EMT (Emergency Medical Technician) & Phlebotomy Course | Emversity Campus,7353148800,Hubli,Computer Training,Y,https://emversity.com/,,N,
Government Polytechnic for Women,MISSING,Hubli,Computer Training,Y,https://gpt.karnataka.gov.in/gwpthubli/public/en,,N,
NEUNET TECH SOLUTIONS,MISSING,Hubli,Computer Training,Y,https://www.neunettechsolutions.com/,,N,
Abhyudyaya Techno Solutions Pvt. Ltd,7337820923,Hubli,Computer Training,Y,https://www.abhyudyayatech.com/,,N,
"KLE Society's Institute of Management Studies and Research, Hubballi - MBA",8362377466,Hubli,Computer Training,Y,http://kleimsrhubli.org/,,N,
Jain College of Engineering & Technology Hubballi,6360003186,Hubli,Computer Training,N,,,N,
AnnuTechSolutions,8105317940,Hubli,Computer Training,Y,https://annutechsolutions.com/,,N,
KLE Technological University,8362378300,Hubli,Computer Training,N,,,N,
Almon Technologies,8362002211,Hubli,Computer Training,Y,https://almontechnologies.com/,,N,
Cadem Innovations,8880908085,Hubli,Computer Training,N,,,N,
Image Infocom Computers,9900264613,Hubli,Computer Training,N,,,N,
AMW Infotech,8310232253,Hubli,Computer Training,N,,,N,
"Global College Of Management, IT & Commerce",8362278222,Hubli,Computer Training,Y,http://www.globaleducare.co/,,N,
"KLE Society's BCA, Hubballi",9731893493,Hubli,Computer Training,Y,https://klebcahubli.in/,,N,
Jain Degree College Hubli,8364850394,Hubli,Computer Training,Y,https://hbl.jaincollege.ac.in/,,N,
ENTRACE India Pvt. Ltd. Formally known as LinkEZ Technologies Pvt Ltd,9999999776,Hubli,Computer Training,Y,https://entrace.ai/,,N,
Oxford Polytechnic,9538396121,Hubli,Computer Training,Y,http://www.oxfordpolytechnic.com/,,N,
Global Business School,8362972356,Hubli,Computer Training,Y,http://www.globalbschool.in/,,N,
MAX Career Academy (Max Spoken English & Max Computer Education),8867749446,Hubli,Computer Training,N,,,N,
Quadrangle,8362378103,Hubli,Computer Training,N,,,N,
Department of Automation & Robotics,8362378272,Hubli,Computer Training,N,,,N,
Mount Faran Polytechnic,8362203313,Hubli,Computer Training,N,,,N,
Hubli Dental Care,6364478999,Hubli,Dental Clinics,N,,,Y,GBP
Samant dental care,9035206602,Hubli,Dental Clinics,N,,,N,
Shree Vishwa Vande Dental Clinic Hubli,7899582038,Hubli,Dental Clinics,Y,https://www.vishwavandedental.com/,,Y,GBP
Deeksha Dental Care,8618812681,Hubli,Dental Clinics,N,,,N,
Muskaan dental and implant clinics,9880448970,Hubli,Dental Clinics,N,,,N,
Bhat Dental Care Centre,9945899316,Hubli,Dental Clinics,Y,https://www.bhatdentalclinic.com/,https://www.google.com/maps/place/Bhat+Dental+Care+Centre/data=!4m7!3m6!1s0x3bb8d75a7a82075b:0xbd07998670d7f728!8m2!3d15.3590228!4d75.1465115!16s%2Fg%2F11bzzpt640!19sChIJWweCelrXuDsRKPfXcIaZB70?authuser=0&hl=en&rclk=1,N,
The Tooth Place,9886774344,Hubli,Dental Clinics,Y,http://thetoothplace.co/,,N,
Jayade’s Dental World,9886640275,Hubli,Dental Clinics,Y,https://jayadedentalworld.com/,,Y,GBP
"Dr. Nihal Kothari – Best Dentist in Hubli-Dharwad | Nihal Dental Care | Root Canal, Implants, Smile Design & Kids Dentistry",8123693115,Hubli,Dental Clinics,Y,https://drnihalkothari.in/,,N,
LAKSHMI DENTAL CLINIC & IMPLANT CENTER,8861111801,Hubli,Dental Clinics,N,,,N,
Joshi’s dental and maxillofacial clinic,7259587992,Hubli,Dental Clinics,Y,http://www.joshidentalclinic.in/,,N,
Royal Dental Clinic and implant center,7204615486,Hubli,Dental Clinics,N,,,N,
Naik's Dental & Endodontic Clinic,9480752599,Hubli,Dental Clinics,N,,,N,
Smile world,9036141344,Hubli,Dental Clinics,N,,,N,
Nadiger dental clinic,8748930598,Hubli,Dental Clinics,N,,,N,
samant dental clinic,9035206602,Hubli,Dental Clinics,Y,https://www.facebook.com/share/1H2LqWAQQS/,,N,
Hema Dental,9448485233,Hubli,Dental Clinics,N,,,N,
Nakshatra Dental Clinic,7406921137,Hubli,Dental Clinics,N,,,N,
URBAN DENTAL CLINIC,8277070512,Hubli,Dental Clinics,N,,,N,
Shrinidhi Dental Care,9538422840,Hubli,Dental Clinics,Y,https://instagram.com/shrilaxmikaka?igshid=YmMyMTA2M2Y=,,N,
Jituri's INFINITY DENTAL CARE,9148088586,Hubli,Dental Clinics,N,,,N,
Smile Again Dental Clinic,8123427271,Hubli,Dental Clinics,N,,,N,
Deenar Dental Clinic,8362262480,Hubli,Dental Clinics,N,,,N,
Smile Line Dental Clinic,8362355510,Hubli,Dental Clinics,N,,,N,
KDC Dental Care,8362252344,Hubli,Dental Clinics,Y,http://www.kdcdentalcare.org/,,N,
Gums And Teeth Dental Clinic,9341689820,Hubli,Dental Clinics,N,,,N,
HABIB RONAK DENTAL CLINIC,9844041428,Hubli,Dental Clinics,N,,,N,
Vijapur Dental Clinic,8362369153,Hubli,Dental Clinics,N,,,N,
Ratna Creating Smiles (Dental Clinic),9844770182,Hubli,Dental Clinics,N,,,N,
Dr. Preeti Gandha - Dr. Preeti’s Dental Care,MISSING,Hubli,Dental Clinics,Y,https://www.ayushmanclinic.com/,,N,
ROOTS DENTAL CARE,8904481179,Hubli,Dental Clinics,Y,http://therootsdentalcare.in/,https://www.google.com/maps/place/ROOTS+DENTAL+CARE/data=!4m7!3m6!1s0x3bb8d7a16311aa05:0xf35c2dbd1b28aed9!8m2!3d15.3638299!4d75.1246429!16s%2Fg%2F11k3kw2w_y!19sChIJBaoRY6HXuDsR2a4oG70tXPM?authuser=0&hl=en&rclk=1,N,
Sigma Dental Care by Dr.Naumaan,7760282507,Hubli,Dental Clinics,N,,,N,
"Dr. Bashi Dental, Cosmetic & Hair Clinic",9035412775,Hubli,Dental Clinics,N,,,N,
OrthoSquare Dental Clinic,8071820852,Hubli,Dental Clinics,Y,https://dental-clinics.orthosquare.com/near-me/hubballi/Vidya-Nagar/orthosquare-dental-clinic-in-Vidya-Nagar-hubballi--NV7T9r/home,,N,
Rakshiit Dental Clinic,8362366377,Hubli,Dental Clinics,N,,,N,
Nanjannavar Dental Clinic,8867331970,Hubli,Dental Clinics,N,,,N,
SSONA DENTAL CARE's,8792360385,Hubli,Dental Clinics,Y,https://ssona-dental-cares.grexa.site/,,N,
Dental District,9008701702,Hubli,Dental Clinics,N,,,N,
Dr. G.P Kulkarni's City Dental Care,9448272545,Hubli,Dental Clinics,N,,,N,
Trinity Dental Care,9686087131,Hubli,Dental Clinics,N,,,N,
S.S Dental Hospital,9380155316,Hubli,Dental Clinics,Y,https://drshivkumardental.in/,,N,
Happy Dentz Dental Clinic,9035175080,Hubli,Dental Clinics,Y,https://docs.google.com/forms/d/e/1FAIpQLSd0nsmu9ri7yrQGYqzLA4lVLWVmnnWYHwyiWHs902CMJXXY-Q/viewform,,N,
The Dental Wellness Clinic,7204325340,Hubli,Dental Clinics,N,,,N,
Apex dental clinic and implant center,9740195137,Hubli,Dental Clinics,N,,,N,
Dhotrad's Sunny Dental and Orthodontic Clinic,9343109693,Hubli,Dental Clinics,Y,http://www.dhotraddental.com/,,N,
Om Sairam Neelkamal Dental Clinic,8310927993,Hubli,Dental Clinics,N,,,N,
DR KISHOR BAGALKOT,8362256276,Hubli,Dental Clinics,N,,,N,
Pachlag Dental Care,8618904108,Hubli,Dental Clinics,N,,,N,
Thousand Smiles Dental,9483972222,Hubli,Dental Clinics,Y,https://www.thousandsmiles.in/,,N,
Vishal Dental Clinic,9480455082,Hubli,Dental Clinics,N,,,N,
U Dent Dental Clinic,9740908302,Hubli,Dental Clinics,N,,,N,
Shri Sai Dental Care,8362371016,Hubli,Dental Clinics,Y,http://shrisaidentalcare.com/,,N,
Smilecraft Speciality Dental Clinic,9741133193,Hubli,Dental Clinics,N,,,N,
Shri Sai Multi Speciality Dental Clinic,9886023969,Hubli,Dental Clinics,N,,,N,
Smile-32,9886399668,Hubli,Dental Clinics,N,,,N,
Siddhi Dental Care,7676515120,Hubli,Dental Clinics,N,,,N,
Jayades Multispeciality Dental Care,8362252604,Hubli,Dental Clinics,N,,,N,
WE CARE,9980850783,Hubli,Dental Clinics,N,,,N,
PREMIER DENTAL CARE,9909381379,Hubli,Dental Clinics,N,,,N,
Dr. Nayak's Dental Clinic & Implant centre,8971789703,Hubli,Dental Clinics,Y,https://wa.me/message/TYWF2MJV4EWEG1,,N,
Nandita Dental Clinic,9980067429,Hubli,Dental Clinics,N,,,N,
Ananya Dental Clinic,8362356065,Hubli,Dental Clinics,N,,,N,
The Tooth Place Dental,9886774344,Hubli,Dental Clinics,Y,http://www.thetoothplace.co/,,N,
Shri Dental Clinic,8197721359,Hubli,Dental Clinics,N,,,N,
Sirur Dental Clinic expert dental centre,9481280004,Hubli,Dental Clinics,N,,,N,
Pearl Dental Clinic,8904205572,Hubli,Dental Clinics,Y,https://www.clinicspots.com/doctor/dr-tasfia-kazi,,N,
Lejoys Dental Care,8362252494,Hubli,Dental Clinics,Y,https://app.vervelabs.ai/chat/vrv_f9f65f0c4b9112d905baef6aa3e7f44fa2c219d2dbfa1e28f0ef,,N,
Dhotrad's Sunny Dental Clinic,9343109693,Hubli,Dental Clinics,Y,http://www.dhotrad.com/,,N,
Kagadgar Ali dental clinic,9742095188,Hubli,Dental Clinics,N,,,N,
Orthosquare,9892325392,Hubli,Dental Clinics,Y,https://www.orthosquare.com/?utm_source=google&utm_medium=website_click&utm_campaign=gbp_hubballi,,Y,Organic
Savanur Dental Care,9035048086,Hubli,Dental Clinics,N,,,N,
Santosh Dental Clinic,7795852520,Hubli,Dental Clinics,N,,,N,
Aarogya Dental clinic,9845039205,Hubli,Dental Clinics,N,,https://www.google.com/maps/place/Aarogya+Dental+clinic/data=!4m7!3m6!1s0x3bb8d74ccf977ee7:0x861b6bbbcaa0f063!8m2!3d15.3698375!4d75.1390884!16s%2Fg%2F11g6mhpd13!19sChIJ536Xz0zXuDsRY_CgyrtrG4Y?authuser=0&hl=en&rclk=1,N,
Dhotrad's Sunny Dental Clinic Invisalign Aligners and Braces,9343109693,Hubli,Dental Clinics,Y,http://www.hublidentalclinics.com/,,N,
"Shri Shantadurga Dental, Maxillofacial & plastic Centre",9036125346,Hubli,Dental Clinics,N,,,N,
Hubli Dental Clinics,9343109693,Hubli,Dental Clinics,N,,,N,
Shiraganvi Dental and Maxillofacial Centre,9886968837,Hubli,Dental Clinics,N,,,N,
SHIVAPUR DENTAL CLINIC &IMPLANT CENTRE,7676302921,Hubli,Dental Clinics,N,,,N,
Dental Office,9739513203,Hubli,Dental Clinics,N,,,N,
The Dental & Physiotherapy Studio,9663668788,Hubli,Dental Clinics,Y,http://www.dentalandphysiotherapystudio.com/,,N,
The Dental House,7019527124,Hubli,Dental Clinics,N,,,N,
Dr. Kini's Dental Speciality Clinic,8362307555,Hubli,Dental Clinics,N,,,N,
Stuti Dental Care,8364251957,Hubli,Dental Clinics,N,,,N,
Complete Dental Care,9886484039,Hubli,Dental Clinics,N,,,N,
Dr.Kiran's Dental Clinic,9760006760,Hubli,Dental Clinics,N,,,N,
Dr. Mahima Mohit Dand M.D.S,8364261245,Hubli,Dental Clinics,N,,,N,
anjana dental clinic,9036967549,Hubli,Dental Clinics,N,,,N,
Dr Karakaraddi's dental care,9449110720,Hubli,Dental Clinics,N,,,N,
V2 DENTAL CLINIC,8364256472,Hubli,Dental Clinics,N,,,N,
Ashraj Dental House,9380037740,Hubli,Dental Clinics,N,,,N,
The City Clinic,9448425217,Hubli,Dental Clinics,N,,,N,
Navaneeth dental clinic,9972376985,Hubli,Dental Clinics,N,,,N,
Oris Dental,9886212329,Hubli,Dental Clinics,N,,,N,
Jayade Dr R P,8362363620,Hubli,Dental Clinics,N,,,N,
Smile Trove Dental Clinic,9108291646,Hubli,Dental Clinics,N,,,N,
Akshay Dental Care,9743239862,Hubli,Dental Clinics,N,,,N,
Dr Yelamali's Brightway Dental,8971102995,Hubli,Dental Clinics,N,,,N,
Arivu health care polyclinic,9481913948,Hubli,Dental Clinics,Y,https://arivuhealthcare.com/,,N,
Kavlekar Dental,9844835587,Hubli,Dental Clinics,N,,,N,
Dr. M.S.Koudi,9844478852,Hubli,Dental Clinics,N,,,N,
KSHEMA ORTHOPAEDIC AND NEUROSURGICAL CENTRE,9372355517,Hubli,Dental Clinics,N,,https://www.google.com/maps/place/KSHEMA+ORTHOPAEDIC+AND+NEUROSURGICAL+CENTRE/data=!4m7!3m6!1s0x3bb8d6b93aaaaaab:0x63ae9b9ace9edc53!8m2!3d15.3495911!4d75.1242881!16s%2Fg%2F1td6qp2s!19sChIJq6qqOrnWuDsRU9yezpqbrmM?authuser=0&hl=en&rclk=1,N,
Waddo Clinic,9035211876,Hubli,Dental Clinics,Y,https://www.instagram.com/waddo.clinic?igsh=d2QwMnF0Y245NmF6,,N,
HMS MOBILE SHOP,9350292918,Hubli,Dental Clinics,N,,,N,
Shri Kamakshi Dental Clinic,8710988010,Hubli,Dental Clinics,N,,,N,
My Smile Orthodontic Dental,9036040452,Hubli,Dental Clinics,N,,,N,
Planet Health - Dental & Pediatric Clinic,9986472427,Hubli,Dental Clinics,N,,,N,
Muscle Factory Gyms Vishweshwar Nagar Hubli,7022842270,Hubli,Gyms,N,,https://www.google.com/maps/place/Muscle+Factory+Gyms+Vishweshwar+Nagar+Hubli/data=!4m7!3m6!1s0x3bb8d799e42ba781:0x9fc75fd923994188!8m2!3d15.3671445!4d75.1332999!16s%2Fg%2F11hy9lsfxr!19sChIJgacr5JnXuDsRiEGZI9lfx58?authuser=0&hl=en&rclk=1,N,
"Pro Ultimate Gyms - Hubballi, Karnataka",6362000104,Hubli,Gyms,N,,"https://www.google.com/maps/place/Pro+Ultimate+Gyms+-+Hubballi,+Karnataka/data=!4m7!3m6!1s0x3bb8d729ec9c9273:0xfb31cef24bfa6d54!8m2!3d15.3651058!4d75.1493575!16s%2Fg%2F11y79w4n4w!19sChIJc5Kc7CnXuDsRVG36S_LOMfs?authuser=0&hl=en&rclk=1",Y,GBP
BeSpoke Fitness – Fitness Center & Hubli’s Unisex Fitness Gym,6363641399,Hubli,Gyms,N,,https://www.google.com/maps/place/BeSpoke+Fitness+%E2%80%93+Fitness+Center+%26+Hubli%E2%80%99s+Unisex+Fitness+Gym/data=!4m7!3m6!1s0x3bb8d733115f2d63:0x47b73bc18f88c099!8m2!3d15.3541151!4d75.1403153!16s%2Fg%2F11vplmt0xt!19sChIJYy1fETPXuDsRmcCIj8E7t0c?authuser=0&hl=en&rclk=1,N,
Thews Gym and Fitness (Unisex) Hubli,8073184855,Hubli,Gyms,N,,https://www.google.com/maps/place/Thews+Gym+and+Fitness+%28Unisex%29+Hubli/data=!4m7!3m6!1s0x3bb8d7f335b564af:0xc8f7943e8c0a0510!8m2!3d15.3627152!4d75.1422159!16s%2Fg%2F11t1lfxt85!19sChIJr2S1NfPXuDsREAUKjD6U98g?authuser=0&hl=en&rclk=1,N,
Xtreme Fitness (Best Fitness Centers),8364271122,Hubli,Gyms,N,,https://www.google.com/maps/place/Xtreme+Fitness+%28Best+Fitness+Centers%29/data=!4m7!3m6!1s0x3bb8d744528094a7:0xa5795a2322c3b853!8m2!3d15.3539362!4d75.1351225!16s%2Fg%2F11g8w64x3x!19sChIJp5SAUkTXuDsRU7jDIiNaeaU?authuser=0&hl=en&rclk=1,Y,GBP
Khonas Gym and Wellness Best Gym in Vidyanagar Hubli,6475884440,Hubli,Gyms,N,,https://www.google.com/maps/place/Khonas+Gym+and+Wellness+Best+Gym+in+Vidyanagar+Hubli/data=!4m7!3m6!1s0x3bb8d74913e37e71:0xb3b9aeaefbf04f39!8m2!3d15.3627444!4d75.1351497!16s%2Fg%2F11xz8pmdr!19sChIJcX7jE0nXuDsROU_w-66uubM?authuser=0&hl=en&rclk=1,N,
Muscle Factory Gyms Chennamma Circle Hubli,7022842270,Hubli,Gyms,N,,https://www.google.com/maps/place/Muscle+Factory+Gyms+Chennamma+Circle+Hubli/data=!4m7!3m6!1s0x3bb8d7e7527a7027:0x858c6aee43f685a0!8m2!3d15.3488004!4d75.1380754!16s%2Fg%2F11y2mp1xfc!19sChIJJ3B6UufXuDsRoIX2Q-5qjIU?authuser=0&hl=en&rclk=1,N,
Torso Gym,8600198787,Hubli,Gyms,N,,https://www.google.com/maps/place/Torso+Gym/data=!4m7!3m6!1s0x3bb8d7576c101b5d:0x98938b8c9d0c3d03!8m2!3d15.3609827!4d75.1506247!16s%2Fg%2F1tfmg7wb!19sChIJXRsQbFfXuDsRAz0MnYyLk5g?authuser=0&hl=en&rclk=1,N,
SpaceX Fitness,8971991888,Hubli,Gyms,N,,https://www.google.com/maps/place/SpaceX+Fitness/data=!4m7!3m6!1s0x3bb8d7469070eda1:0x8a8ed2787830c3b7!8m2!3d15.359265!4d75.1274642!16s%2Fg%2F11vm7pfnjt!19sChIJoe1wkEbXuDsRt8MweHjSjoo?authuser=0&hl=en&rclk=1,Y,GBP
Revolution Fitness Gym || Keshwapur || Hubli,9742784348,Hubli,Gyms,N,,https://www.google.com/maps/place/Revolution+Fitness+Gym+%7C%7C+Keshwapur+%7C%7C+Hubli/data=!4m7!3m6!1s0x3bb8d75708914ab5:0xe0115544a65c2cc9!8m2!3d15.3618649!4d75.1512326!16s%2Fg%2F11cp65yztw!19sChIJtUqRCFfXuDsRySxcpkRVEeA?authuser=0&hl=en&rclk=1,N,
Iron Lifters Fitness Center 2.0,6475884440,Hubli,Gyms,N,,https://www.google.com/maps/place/Iron+Lifters+Fitness+Center+2.0/data=!4m7!3m6!1s0x3bb8d7a7b295c3f1:0x6fb49791bee96ae7!8m2!3d15.3604001!4d75.1128311!16s%2Fg%2F11l_fsyv4x!19sChIJ8cOVsqfXuDsR52rpvpGXtG8?authuser=0&hl=en&rclk=1,N,
Body Tone Fitness,8660169891,Hubli,Gyms,N,,https://www.google.com/maps/place/Body+Tone+Fitness/data=!4m7!3m6!1s0x3bb8d7751f873047:0x7606a96e2b66d358!8m2!3d15.3627797!4d75.119555!16s%2Fg%2F11p647gt5x!19sChIJRzCHH3XXuDsRWNNmK26pBnY?authuser=0&hl=en&rclk=1,N,
The Empire Fitness,8880463972,Hubli,Gyms,N,,https://www.google.com/maps/place/The+Empire+Fitness/data=!4m7!3m6!1s0x3bb8d789692ff5a5:0x18dd007341fdc2cf!8m2!3d15.3679407!4d75.1202578!16s%2Fg%2F11m_k087c1!19sChIJpfUvaYnXuDsRz8L9QXMA3Rg?authuser=0&hl=en&rclk=1,N,
Royal Gym,9916908070,Hubli,Gyms,N,,https://www.google.com/maps/place/Royal+Gym/data=!4m7!3m6!1s0x3bb8d7ae47fd967f:0x79e9e3abaee7450f!8m2!3d15.3467667!4d75.1449565!16s%2Fg%2F11q7bfmc6b!19sChIJf5b9R67XuDsRD0Xnrqvj6Xk?authuser=0&hl=en&rclk=1,N,
Shri Sai Unisex Fitness Center.,9396926208,Hubli,Gyms,N,,https://www.google.com/maps/place/Shri+Sai+Unisex+Fitness+Center./data=!4m7!3m6!1s0x3bb8d7514371b475:0xc63b7b8124d15f09!8m2!3d15.3647979!4d75.1495527!16s%2Fg%2F11b_2s9gnb!19sChIJdbRxQ1HXuDsRCV_RJIF7O8Y?authuser=0&hl=en&rclk=1,N,
I-Fitness,9606982205,Hubli,Gyms,N,,https://www.google.com/maps/place/I-Fitness/data=!4m7!3m6!1s0x3bb8d7109f3bd145:0x6626fc47df49f410!8m2!3d15.3614413!4d75.1262206!16s%2Fg%2F11h6g3yflf!19sChIJRdE7nxDXuDsREPRJ30f8JmY?authuser=0&hl=en&rclk=1,N,
Shadozzz Gym,9535122680,Hubli,Gyms,N,,https://www.google.com/maps/place/Shadozzz+Gym/data=!4m7!3m6!1s0x3bb8d731f0e36b3f:0x52ea8f8fe591737a!8m2!3d15.3630314!4d75.1204056!16s%2Fg%2F11btn15x1b!19sChIJP2vj8DHXuDsRenOR5Y-P6lI?authuser=0&hl=en&rclk=1,N,
Hubli Gymkhana Club,8362366685,Hubli,Gyms,N,,https://www.google.com/maps/place/Hubli+Gymkhana+Club/data=!4m7!3m6!1s0x3bb8cd70176844d5:0x75d37a917b076d54!8m2!3d15.3560591!4d75.143168!16s%2Fg%2F1tdlfr1b!19sChIJ1URoF3DNuDsRVG0He5F603U?authuser=0&hl=en&rclk=1,N,
Karnataka Gym || Hubballi,9902667407,Hubli,Gyms,N,,https://www.google.com/maps/place/Karnataka+Gym+%7C%7C+Hubballi/data=!4m7!3m6!1s0x3bb8d708f117617d:0x2a22fa11378087fa!8m2!3d15.3644232!4d75.1135548!16s%2Fg%2F11g04q4gt2!19sChIJfWEX8QjXuDsR-oeANxH6Iio?authuser=0&hl=en&rclk=1,N,
Rockey fitness,8618308414,Hubli,Gyms,N,,https://www.google.com/maps/place/Rockey+fitness/data=!4m7!3m6!1s0x3bb8d7002703f809:0xd47f43334893e456!8m2!3d15.3644175!4d75.12359!16s%2Fg%2F11w8vd23dm!19sChIJCfgDJwDXuDsRVuSTSDNDf9Q?authuser=0&hl=en&rclk=1,N,
R11 FITNESS,6829669985,Hubli,Gyms,N,,https://www.google.com/maps/place/R11+FITNESS/data=!4m7!3m6!1s0x3bb8d7cfece75b0b:0x8bc324c3873ab16f!8m2!3d15.3655574!4d75.1385477!16s%2Fg%2F11wxkfb299!19sChIJC1vn7M_XuDsRb7E6h8Mkw4s?authuser=0&hl=en&rclk=1,N,
PRO FIT FITNESS UNISEX GYM || Deshpande Nagar || Hubli,9916219735,Hubli,Gyms,N,,https://www.google.com/maps/place/PRO+FIT+FITNESS+UNISEX+GYM+%7C%7C+Deshpande+Nagar+%7C%7C+Hubli/data=!4m7!3m6!1s0x3bb8d740bfffffff:0xeab70a0f3ce6f159!8m2!3d15.3572061!4d75.137219!16s%2Fg%2F11pkkg5shh!19sChIJ____v0DXuDsRWfHmPA8Kt-o?authuser=0&hl=en&rclk=1,N,
Iron Lifters Fitness Center 1.0,8884842569,Hubli,Gyms,N,,https://www.google.com/maps/place/Iron+Lifters+Fitness+Center+1.0/data=!4m7!3m6!1s0x3bb8d74877840bdb:0x4b90dd94efd14379!8m2!3d15.3473158!4d75.1114714!16s%2Fg%2F11h858sqr9!19sChIJ2wuEd0jXuDsReUPR75TdkEs?authuser=0&hl=en&rclk=1,N,
Muscle Tone Gym,9900198290,Hubli,Gyms,N,,https://www.google.com/maps/place/Muscle+Tone+Gym/data=!4m7!3m6!1s0x3bb8d7bf0c4b03b9:0xa9e4153c5db8b545!8m2!3d15.3623358!4d75.1484848!16s%2Fg%2F11rsg5pxyh!19sChIJuQNLDL_XuDsRRbW4XTwV5Kk?authuser=0&hl=en&rclk=1,N,
Akhada-The Lifestyle Gym,9019208365,Hubli,Gyms,N,,https://www.google.com/maps/place/Akhada-The+Lifestyle+Gym/data=!4m7!3m6!1s0x3bb8d7b94d7e4579:0x35af25acfb12ce0a!8m2!3d15.3582469!4d75.1052062!16s%2Fg%2F11k4_gpf4w!19sChIJeUV-TbnXuDsRCs4S-6wlrzU?authuser=0&hl=en&rclk=1,N,
FITNESS HEALTH CLUB,MISSING,Hubli,Gyms,N,,https://www.google.com/maps/place/FITNESS+HEALTH+CLUB/data=!4m7!3m6!1s0x3bb8d10ab10b4abd:0xce4cc550c4631d2d!8m2!3d15.3773125!4d75.1368125!16s%2Fg%2F11svv8zryz!19sChIJvUoLsQrRuDsRLR1jxFDFTM4?authuser=0&hl=en&rclk=1,N,
